referenced_path,referrer,line,term,snippet
profiling/profiling.csv,doc/verification/medium_scaling_log.md,1,profiling,"python -m sched.slack_estim --profiling_file profiling_light.csv --e2e_latency 0.09 --aux_scale_factor 4 > doc/verification/medium_scaling,log"
profiling/profiling_light.csv,doc/verification/medium_scaling_log.md,1,profiling_light.csv,"python -m sched.slack_estim --profiling_file profiling_light.csv --e2e_latency 0.09 --aux_scale_factor 4 > doc/verification/medium_scaling,log"
profiling/profiling_medium.csv,doc/verification/medium_scaling_log.md,643,profiling_medium.csv,python -m sched.slack_estim --profiling_file profiling_medium.csv --e2e_latency 0.09 
sched/__init__.py,doc/verification/medium_scaling_log.md,1,sched,"python -m sched.slack_estim --profiling_file profiling_light.csv --e2e_latency 0.09 --aux_scale_factor 4 > doc/verification/medium_scaling,log"
sched/slack_estim.py,doc/verification/medium_scaling_log.md,1,slack_estim,"python -m sched.slack_estim --profiling_file profiling_light.csv --e2e_latency 0.09 --aux_scale_factor 4 > doc/verification/medium_scaling,log"
model/event_gen/e2e_latency.py,global_var.py,65,e2e_latency,"ld_fmt = r""x{aux_scale_factor}_{e2e_latency}s"""
sched/__init__.py,golden_trace.txt,134,sched,/home/zhangchenguang/git_repo/focus_scheduler/scheduler/scheduler_agent.py:512: UserWarning: (Traffic_light_detection_1)
sched/scheduler_agent.py,golden_trace.txt,134,scheduler_agent.py,/home/zhangchenguang/git_repo/focus_scheduler/scheduler/scheduler_agent.py:512: UserWarning: (Traffic_light_detection_1)
approach_Eq.py,main_approach.py,7,approach_Eq,"from approach_Eq import trasfer_realloc_as_task, set_time_unit"
approach_def.py,main_approach.py,4,approach_def,"from approach_def import set_verbose_output, set_realloc_disabled"
approach_initiator.py,main_approach.py,8,approach_initiator,"from approach_initiator import instantiate_processors, get_partition_info, initialize_events"
approach_sched.py,main_approach.py,5,approach_sched,from approach_sched import PartitionConfig
approach_setup.py,main_approach.py,10,approach_setup,from approach_setup import setup_benchmark
approach_sim.py,main_approach.py,9,approach_sim,from approach_sim import run_simulation
doc/spec/stat/collector.md,main_approach.py,57,collector,"    processors, event_t_rt, stats_collector = instantiate_processors("
global_var.py,main_approach.py,6,global_var,"from global_var import BW_DRAM, GLB_BUFFER_SIZE_PER_CORE, case_name_bp"
output.pdf,main_approach.py,4,output,"from approach_def import set_verbose_output, set_realloc_disabled"
output.txt,main_approach.py,4,output,"from approach_def import set_verbose_output, set_realloc_disabled"
sched/__init__.py,main_approach.py,5,sched,from approach_sched import PartitionConfig
sim_main.py,main_approach.py,16,sim_main.py,    # It uses the original argument parser from sim_main.py for full compatibility.
stats_collector.json,main_approach.py,57,stats_collector,"    processors, event_t_rt, stats_collector = instantiate_processors("
utils.py,main_approach.py,11,utils,from utils import check_parents_path
__init__.py,mapper/mem_planner.py,98,__init__,"    def __init__(self, offset, nextoffset):"
analyze/__init__.py,mapper/mem_planner.py,98,__init__,"    def __init__(self, offset, nextoffset):"
doc/sparse_list.md,mapper/mem_planner.py,342,sparse_list,        sparse_list:List[ContentionGroup] = []
doc/verification/mem_plan_prio.pdf,mapper/mem_planner.py,813,mem_plan_prio,"    with open(""./cache/mem_plan_prio.json"", ""w"") as f:"
doc/verification/mem_plan_seq.pdf,mapper/mem_planner.py,824,mem_plan_seq,"    with open(""./cache/mem_plan_seq.json"", ""w"") as f:"
global_var.py,mapper/mem_planner.py,33,global_var,from global_var import *
mapper/__init__.py,mapper/mem_planner.py,98,__init__,"    def __init__(self, offset, nextoffset):"
model/__init__.py,mapper/mem_planner.py,98,__init__,"    def __init__(self, offset, nextoffset):"
model/streaming_processing/__init__.py,mapper/mem_planner.py,98,__init__,"    def __init__(self, offset, nextoffset):"
sched/__init__.py,mapper/mem_planner.py,98,__init__,"    def __init__(self, offset, nextoffset):"
sched/placement.py,mapper/mem_planner.py,259,placement,"    def first_fit_placement(self,"
task/__init__.py,mapper/mem_planner.py,98,__init__,"    def __init__(self, offset, nextoffset):"
utils.py,mapper/mem_planner.py,32,utils,"from utils import time_cnt, pyinstr_profiler"
__init__.py,model/barrier_agent.py,4,__init__,"    def __init__(self, reset_time):"
analyze/__init__.py,model/barrier_agent.py,4,__init__,"    def __init__(self, reset_time):"
mapper/__init__.py,model/barrier_agent.py,4,__init__,"    def __init__(self, reset_time):"
model/__init__.py,model/barrier_agent.py,4,__init__,"    def __init__(self, reset_time):"
model/streaming_processing/__init__.py,model/barrier_agent.py,4,__init__,"    def __init__(self, reset_time):"
sched/__init__.py,model/barrier_agent.py,4,__init__,"    def __init__(self, reset_time):"
task/__init__.py,model/barrier_agent.py,4,__init__,"    def __init__(self, reset_time):"
__init__.py,model/buffer.py,16,__init__,"    def __init__(self, pid:int, size:int, data_id:typing.Tuple, data_type:str, "
analyze/__init__.py,model/buffer.py,16,__init__,"    def __init__(self, pid:int, size:int, data_id:typing.Tuple, data_type:str, "
mapper/__init__.py,model/buffer.py,16,__init__,"    def __init__(self, pid:int, size:int, data_id:typing.Tuple, data_type:str, "
model/__init__.py,model/buffer.py,16,__init__,"    def __init__(self, pid:int, size:int, data_id:typing.Tuple, data_type:str, "
model/message/Context_message.py,model/buffer.py,11,Context_message,from model.message.Context_message import ContextMsg
model/streaming_processing/__init__.py,model/buffer.py,16,__init__,"    def __init__(self, pid:int, size:int, data_id:typing.Tuple, data_type:str, "
output.pdf,model/buffer.py,69,output,"        elif data_type == ""output"":"
output.txt,model/buffer.py,69,output,"        elif data_type == ""output"":"
sched/__init__.py,model/buffer.py,16,__init__,"    def __init__(self, pid:int, size:int, data_id:typing.Tuple, data_type:str, "
task/__init__.py,model/buffer.py,16,__init__,"    def __init__(self, pid:int, size:int, data_id:typing.Tuple, data_type:str, "
task/task_agent.py,model/buffer.py,13,task_agent,    from task.task_agent import ProcessBase
doc/verification/jitter_sim.pdf,model/event_gen/e2e_latency.py,14,jitter_sim,"def e2e_var_sim(e2e_latency, jitter_sim_para:Dict, size=1, "
doc/verification/truncnorm.pdf,model/event_gen/e2e_latency.py,2,truncnorm,"from scipy.stats import truncnorm as _scipy_truncnorm, truncexpon as _scipy_truncexpon, expon as _scipy_expon, norm as _scipy_norm"
global_var.py,model/event_gen/e2e_latency.py,4,global_var,from global_var import *
__init__.py,model/lru.py,6,__init__,"    def __init__(self, capacity: int=-1):"
analyze/__init__.py,model/lru.py,6,__init__,"    def __init__(self, capacity: int=-1):"
mapper/__init__.py,model/lru.py,6,__init__,"    def __init__(self, capacity: int=-1):"
model/__init__.py,model/lru.py,6,__init__,"    def __init__(self, capacity: int=-1):"
model/streaming_processing/__init__.py,model/lru.py,6,__init__,"    def __init__(self, capacity: int=-1):"
sched/__init__.py,model/lru.py,6,__init__,"    def __init__(self, capacity: int=-1):"
task/__init__.py,model/lru.py,6,__init__,"    def __init__(self, capacity: int=-1):"
__init__.py,model/message/Context_message.py,42,__init__,"    def __init__(self, ctx_type='process') -> None:"
analyze/__init__.py,model/message/Context_message.py,42,__init__,"    def __init__(self, ctx_type='process') -> None:"
mapper/__init__.py,model/message/Context_message.py,42,__init__,"    def __init__(self, ctx_type='process') -> None:"
model/__init__.py,model/message/Context_message.py,42,__init__,"    def __init__(self, ctx_type='process') -> None:"
model/buffer.py,model/message/Context_message.py,17,buffer,"    from model.buffer import Data, Buffer"
model/event_gen/e2e_latency.py,model/message/Context_message.py,253,e2e_latency,"def trace_analyser(timing_flag_dict, trace_path, e2e_latency, lateness_mode, get_n_violation=False):"
model/streaming_processing/__init__.py,model/message/Context_message.py,42,__init__,"    def __init__(self, ctx_type='process') -> None:"
model/trace_example.py,model/message/Context_message.py,341,trace_example,    from model.trace_example import trace_example
paths.py,model/message/Context_message.py,320,paths,"                    shortest_path = nx.algorithms.shortest_paths.weighted.dijkstra_path(nx_graph, source=src, target=dest, weight='weight')"
sched/__init__.py,model/message/Context_message.py,42,__init__,"    def __init__(self, ctx_type='process') -> None:"
task/__init__.py,model/message/Context_message.py,42,__init__,"    def __init__(self, ctx_type='process') -> None:"
task/task_agent.py,model/message/Context_message.py,18,task_agent,    from task.task_agent import ProcessInt
__init__.py,model/message/data_pipe.py,27,__init__,"    def __init__(self, data_type, num_reciever:int, "
analyze/__init__.py,model/message/data_pipe.py,27,__init__,"    def __init__(self, data_type, num_reciever:int, "
doc/verification/jitter_sim.pdf,model/message/data_pipe.py,29,jitter_sim,"                 sort_fn:Callable=None, jitter_sim_para=None, seed:int=0, ideal=True"
mapper/__init__.py,model/message/data_pipe.py,27,__init__,"    def __init__(self, data_type, num_reciever:int, "
model/__init__.py,model/message/data_pipe.py,27,__init__,"    def __init__(self, data_type, num_reciever:int, "
model/buffer.py,model/message/data_pipe.py,5,buffer,"#     - buffer: a queue, which stores the data items."
model/event_gen/e2e_latency.py,model/message/data_pipe.py,23,e2e_latency,from model.event_gen.e2e_latency import exp_jitter
model/performance.py,model/message/data_pipe.py,24,performance,"from model.performance import avg_trasfer_time, multicast_lat_scaler"
model/streaming_processing/__init__.py,model/message/data_pipe.py,27,__init__,"    def __init__(self, data_type, num_reciever:int, "
model/task_queue_agent.py,model/message/data_pipe.py,20,task_queue_agent,from model.task_queue_agent import TaskQueue
output.pdf,model/message/data_pipe.py,8,output,"#     - data_type: the type of the data items, e.g., weight, input, output."
output.txt,model/message/data_pipe.py,8,output,"#     - data_type: the type of the data items, e.g., weight, input, output."
sched/__init__.py,model/message/data_pipe.py,27,__init__,"    def __init__(self, data_type, num_reciever:int, "
task/__init__.py,model/message/data_pipe.py,27,__init__,"    def __init__(self, data_type, num_reciever:int, "
global_var.py,model/message/message_handler.py,4,global_var,from global_var import *
model/__init__.py,model/message/message_handler.py,6,model,from model.message.Context_message import ContextMsg
model/message/Context_message.py,model/message/message_handler.py,6,Context_message,from model.message.Context_message import ContextMsg
model/message/data_pipe.py,model/message/message_handler.py,10,data_pipe,    from model.message.data_pipe import TriggerPipe
model/task_queue_agent.py,model/message/message_handler.py,11,task_queue_agent,    from model.task_queue_agent import TaskQueue
task/task_agent.py,model/message/message_handler.py,9,task_agent,    from task.task_agent import ProcessBase
__init__.py,model/message/msg_dispatcher.py,6,__init__,"    def __init__(self, num_queues, queue_list=None):"
analyze/__init__.py,model/message/msg_dispatcher.py,6,__init__,"    def __init__(self, num_queues, queue_list=None):"
mapper/__init__.py,model/message/msg_dispatcher.py,6,__init__,"    def __init__(self, num_queues, queue_list=None):"
model/__init__.py,model/message/msg_dispatcher.py,6,__init__,"    def __init__(self, num_queues, queue_list=None):"
model/buffer.py,model/message/msg_dispatcher.py,3,buffer,from model.buffer import Data
model/streaming_processing/__init__.py,model/message/msg_dispatcher.py,6,__init__,"    def __init__(self, num_queues, queue_list=None):"
output.pdf,model/message/msg_dispatcher.py,47,output,"                    buffer.put(Data(glb_name_p_dict[key].pid, glb_name_p_dict[key].io_time, (0,), ""output"", curr_t, 1/glb_name_p_dict[key].task.freq, glb_name_p_dict[key].task.period))"
output.txt,model/message/msg_dispatcher.py,47,output,"                    buffer.put(Data(glb_name_p_dict[key].pid, glb_name_p_dict[key].io_time, (0,), ""output"", curr_t, 1/glb_name_p_dict[key].task.freq, glb_name_p_dict[key].task.period))"
sched/__init__.py,model/message/msg_dispatcher.py,6,__init__,"    def __init__(self, num_queues, queue_list=None):"
task/__init__.py,model/message/msg_dispatcher.py,6,__init__,"    def __init__(self, num_queues, queue_list=None):"
__init__.py,model/noc.py,9,__init__,    def __init__(self) -> None:
analyze/__init__.py,model/noc.py,9,__init__,    def __init__(self) -> None:
mapper/__init__.py,model/noc.py,9,__init__,    def __init__(self) -> None:
model/__init__.py,model/noc.py,9,__init__,    def __init__(self) -> None:
model/streaming_processing/__init__.py,model/noc.py,9,__init__,    def __init__(self) -> None:
sched/__init__.py,model/noc.py,9,__init__,    def __init__(self) -> None:
task/__init__.py,model/noc.py,9,__init__,    def __init__(self) -> None:
global_var.py,model/performance.py,1,global_var,"from global_var import AVG_HOP_NUM, LAT_PER_HOP, BW_DRAM, BROADCAST_SCALER, AVG_HEAD_LAT"
__init__.py,model/position_table.py,2,__init__,"    def __init__(self, num_records) -> None:"
analyze/__init__.py,model/position_table.py,2,__init__,"    def __init__(self, num_records) -> None:"
mapper/__init__.py,model/position_table.py,2,__init__,"    def __init__(self, num_records) -> None:"
model/__init__.py,model/position_table.py,2,__init__,"    def __init__(self, num_records) -> None:"
model/streaming_processing/__init__.py,model/position_table.py,2,__init__,"    def __init__(self, num_records) -> None:"
sched/__init__.py,model/position_table.py,2,__init__,"    def __init__(self, num_records) -> None:"
task/__init__.py,model/position_table.py,2,__init__,"    def __init__(self, num_records) -> None:"
__init__.py,model/resource_agent.py,41,__init__,"    def __init__(self, size:int, id:int=None, name:str=None, exec_var_en=False, exec_var_para=None, seed=0):"
analyze/__init__.py,model/resource_agent.py,41,__init__,"    def __init__(self, size:int, id:int=None, name:str=None, exec_var_en=False, exec_var_para=None, seed=0):"
global_var.py,model/resource_agent.py,9,global_var,from global_var import *
mapper/__init__.py,model/resource_agent.py,41,__init__,"    def __init__(self, size:int, id:int=None, name:str=None, exec_var_en=False, exec_var_para=None, seed=0):"
model/__init__.py,model/resource_agent.py,41,__init__,"    def __init__(self, size:int, id:int=None, name:str=None, exec_var_en=False, exec_var_para=None, seed=0):"
model/event_gen/e2e_latency.py,model/resource_agent.py,11,e2e_latency,from model.event_gen.e2e_latency import exp_jitter
model/performance.py,model/resource_agent.py,12,performance,from model.performance import slack_comp
model/streaming_processing/__init__.py,model/resource_agent.py,41,__init__,"    def __init__(self, size:int, id:int=None, name:str=None, exec_var_en=False, exec_var_para=None, seed=0):"
model/task_queue_agent.py,model/resource_agent.py,5,task_queue_agent,    from model.task_queue_agent import TaskQueue 
sched/__init__.py,model/resource_agent.py,41,__init__,"    def __init__(self, size:int, id:int=None, name:str=None, exec_var_en=False, exec_var_para=None, seed=0):"
sched/scheduling_table.py,model/resource_agent.py,7,scheduling_table,    from sched.scheduling_table import SchedulingTableInt
task/__init__.py,model/resource_agent.py,41,__init__,"    def __init__(self, size:int, id:int=None, name:str=None, exec_var_en=False, exec_var_para=None, seed=0):"
task/task_agent.py,model/resource_agent.py,4,task_agent,    from task.task_agent import ProcessInt
__init__.py,model/streaming_processing/wartermark_strategy.py,299,__init__,"        def __init__(self, pid=0):"
analyze/__init__.py,model/streaming_processing/wartermark_strategy.py,299,__init__,"        def __init__(self, pid=0):"
global_var.py,model/streaming_processing/wartermark_strategy.py,11,global_var,from global_var import numerical_tol_bit
mapper/__init__.py,model/streaming_processing/wartermark_strategy.py,299,__init__,"        def __init__(self, pid=0):"
